video_id,user_id,title,category,views
1704,1910,video_1704,News,1932
1705,2269,video_1705,Music,958972
1706,1892,video_1706,Music,481741
1707,2582,video_1707,Music,638310
1708,692,video_1708,Music,105574
1709,1391,video_1709,Education,594103
1710,932,video_1710,Gaming,858367
1711,841,video_1711,Gaming,597754
1712,3815,video_1712,News,37670
1713,3059,video_1713,Education,481293
1714,1939,video_1714,Music,662075
1715,1574,video_1715,Music,989902
1716,2630,video_1716,Entertainment,38411
1717,3188,video_1717,Entertainment,352489
1718,2287,video_1718,News,627575
1719,3407,video_1719,Music,809966
1720,2489,video_1720,News,86979
1721,148,video_1721,Education,540127
1722,1033,video_1722,Gaming,66302
1723,1312,video_1723,Music,98680
1724,388,video_1724,Education,748879
1725,3122,video_1725,Music,79699
1726,1874,video_1726,Entertainment,689109
1727,3589,video_1727,News,755824
1728,916,video_1728,Entertainment,965049
1729,1879,video_1729,Gaming,641158
1730,2686,video_1730,Entertainment,301714
1731,3659,video_1731,Music,337209
1732,3749,video_1732,Entertainment,387576
1733,278,video_1733,Music,704081
1734,1978,video_1734,Gaming,391925
1735,1860,video_1735,Entertainment,950530
1736,3037,video_1736,News,785439
1737,3372,video_1737,News,638688
1738,1826,video_1738,News,300241
1739,2637,video_1739,Entertainment,191112
1740,1834,video_1740,Entertainment,696184
1741,2697,video_1741,Entertainment,884337
1742,618,video_1742,Music,162876
1743,1631,video_1743,Gaming,384446
1744,2183,video_1744,News,421707
1745,580,video_1745,Music,980895
1746,1171,video_1746,News,766330
1747,490,video_1747,Music,2626
1748,2526,video_1748,Entertainment,942290
1749,1183,video_1749,News,859871
1750,384,video_1750,Entertainment,268818
1751,163,video_1751,News,270977
1752,2489,video_1752,Education,312534
1753,1877,video_1753,Music,335037
1754,1213,video_1754,Education,36151
1755,2463,video_1755,Music,16009
1756,1363,video_1756,Gaming,482998
1757,1631,video_1757,News,77438
1758,1205,video_1758,Gaming,859964
1759,288,video_1759,Gaming,520651
1760,1858,video_1760,Music,290377
1761,187,video_1761,Education,707031
1762,1908,video_1762,Entertainment,603450
1763,1162,video_1763,Music,182080
1764,130,video_1764,Entertainment,404594
1765,2242,video_1765,Gaming,373790
1766,2364,video_1766,Entertainment,575846
1767,3857,video_1767,Education,981869
1768,1888,video_1768,Music,974386
1769,144,video_1769,Education,841947
1770,16,video_1770,Education,746547
1771,3374,video_1771,Music,840692
1772,2471,video_1772,Education,316643
1773,245,video_1773,News,811830
1774,927,video_1774,News,232046
1775,3179,video_1775,News,677651
1776,3160,video_1776,Entertainment,450280
1777,2177,video_1777,Education,164264
1778,907,video_1778,Music,89507
1779,887,video_1779,Music,206429
1780,341,video_1780,Entertainment,497265
1781,2052,video_1781,Music,586901
1782,3399,video_1782,News,837629
1783,1434,video_1783,Education,947883
1784,3951,video_1784,Music,669864
1785,306,video_1785,Music,463338
1786,908,video_1786,Gaming,559586
1787,2655,video_1787,Gaming,225395
1788,3793,video_1788,Gaming,836529
1789,3297,video_1789,Education,996296
1790,1372,video_1790,News,918171
1791,3040,video_1791,News,978636
1792,321,video_1792,News,788711
1793,559,video_1793,Education,2119
1794,1205,video_1794,Education,605843
1795,2666,video_1795,Gaming,740699
1796,2759,video_1796,Music,149876
1797,1410,video_1797,Entertainment,149202
1798,1642,video_1798,Entertainment,389127
1799,3864,video_1799,Music,855977
1800,3844,video_1800,Gaming,860083
1801,1132,video_1801,Music,3520
1802,2579,video_1802,Music,846407
1803,2458,video_1803,Entertainment,178825
1804,3368,video_1804,Gaming,541128
1805,818,video_1805,Education,327507
1806,1195,video_1806,Entertainment,630177
1807,3403,video_1807,Education,982163
1808,2541,video_1808,Gaming,543853
1809,3267,video_1809,Music,444748
1810,12,video_1810,News,528519
1811,195,video_1811,News,535040
1812,2538,video_1812,Gaming,458289
1813,2843,video_1813,News,742503
1814,2929,video_1814,Education,964751
1815,2230,video_1815,News,309915
1816,3010,video_1816,Gaming,245389
1817,3889,video_1817,Gaming,89442
1818,656,video_1818,Education,281415
1819,1922,video_1819,News,217301
1820,3388,video_1820,News,259920
1821,2742,video_1821,Music,186864
1822,2078,video_1822,Entertainment,58641
1823,1620,video_1823,Gaming,9570
1824,3750,video_1824,Music,716804
1825,3868,video_1825,Gaming,568696
1826,3865,video_1826,Music,968243
1827,1120,video_1827,Entertainment,938930
1828,3453,video_1828,Music,135769
1829,778,video_1829,Gaming,627228
1830,444,video_1830,News,161960
1831,298,video_1831,Gaming,982624
1832,808,video_1832,Education,49577
1833,1761,video_1833,Education,632649
1834,845,video_1834,Education,626854
1835,1016,video_1835,Education,295315
1836,1385,video_1836,Entertainment,463919
1837,1398,video_1837,News,455239
1838,554,video_1838,News,70660
1839,2351,video_1839,Gaming,990855
1840,421,video_1840,Music,779780
1841,1270,video_1841,Gaming,785666
1842,3792,video_1842,Gaming,450808
1843,1261,video_1843,Gaming,425086
1844,3606,video_1844,Gaming,339006
1845,185,video_1845,News,166571
1846,468,video_1846,Music,514395
1847,2802,video_1847,Gaming,996552
1848,2411,video_1848,News,244513
1849,1307,video_1849,Gaming,188611
1850,1577,video_1850,Education,962019
1851,336,video_1851,Gaming,930173
1852,2210,video_1852,Gaming,526757
1853,3232,video_1853,Entertainment,372207
1854,1498,video_1854,Education,228729
1855,3673,video_1855,Music,787060
1856,3394,video_1856,Gaming,108906
1857,2060,video_1857,Music,161486
1858,1448,video_1858,Education,627367
1859,3145,video_1859,Gaming,935651
1860,588,video_1860,Entertainment,806280
1861,1882,video_1861,News,35209
1862,201,video_1862,Entertainment,538307
1863,522,video_1863,Entertainment,309742
1864,1888,video_1864,News,318052
1865,2553,video_1865,News,736252
1866,3810,video_1866,News,594829
1867,1712,video_1867,Gaming,376087
1868,788,video_1868,Music,506875
1869,3111,video_1869,Music,336664
1870,60,video_1870,News,422222
1871,578,video_1871,Entertainment,369691
1872,321,video_1872,Education,464802
1873,1459,video_1873,News,66996
1874,3708,video_1874,Entertainment,103531
1875,3748,video_1875,Entertainment,415262
1876,3480,video_1876,Gaming,571408
1877,2038,video_1877,Gaming,205438
1878,923,video_1878,Music,517015
1879,1410,video_1879,Music,808693
1880,1695,video_1880,Education,27838
1881,569,video_1881,Education,659385
1882,1102,video_1882,Education,401779
1883,3266,video_1883,Education,57253
1884,3357,video_1884,Entertainment,738408
1885,527,video_1885,Entertainment,61109
1886,2572,video_1886,Music,874470
1887,2661,video_1887,Gaming,886078
1888,3228,video_1888,Gaming,484569
1889,3412,video_1889,News,697012
1890,2173,video_1890,Entertainment,318515
1891,871,video_1891,Education,796329
1892,280,video_1892,Education,348374
1893,2965,video_1893,News,72042
1894,3978,video_1894,Gaming,118165
1895,2670,video_1895,Education,276209
1896,2894,video_1896,Gaming,275977
1897,1893,video_1897,News,446539
1898,3730,video_1898,Gaming,389426
1899,1752,video_1899,Gaming,519890
1900,3982,video_1900,Gaming,682386
1901,674,video_1901,Education,684243
1902,1152,video_1902,Music,607748
1903,2362,video_1903,Entertainment,167566
1904,332,video_1904,Gaming,370622
1905,1174,video_1905,Gaming,720256
1906,2040,video_1906,Gaming,290531
1907,1478,video_1907,Music,82204
1908,36,video_1908,News,685896
1909,1709,video_1909,Education,349160
1910,1444,video_1910,Music,745792
1911,3094,video_1911,Gaming,466883
1912,2254,video_1912,Music,480799
1913,2687,video_1913,Music,789720
1914,2896,video_1914,Music,615593
1915,1380,video_1915,News,232421
1916,440,video_1916,Entertainment,883881
1917,2777,video_1917,Education,137937
1918,1120,video_1918,News,444942
1919,2989,video_1919,News,744167
1920,164,video_1920,Entertainment,141979
1921,148,video_1921,News,10304
1922,3602,video_1922,Music,748062
1923,2342,video_1923,Music,713404
1924,195,video_1924,Gaming,828652
1925,663,video_1925,News,103003
1926,480,video_1926,Gaming,415974
1927,3949,video_1927,Education,823613
1928,123,video_1928,Music,781075
1929,1424,video_1929,Education,559374
1930,2747,video_1930,Entertainment,865854
1931,965,video_1931,Music,881351
1932,3524,video_1932,Education,916547
1933,2709,video_1933,Entertainment,574692
1934,3176,video_1934,Education,852124
1935,1779,video_1935,Entertainment,320792
1936,1486,video_1936,Entertainment,360691
1937,3815,video_1937,Music,564374
1938,2015,video_1938,Gaming,336339
1939,3790,video_1939,Entertainment,91694
1940,710,video_1940,Entertainment,350525
1941,2444,video_1941,Music,590539
1942,912,video_1942,Gaming,860130
1943,1361,video_1943,News,814746
1944,3053,video_1944,News,825277
1945,3671,video_1945,Gaming,503039
1946,3214,video_1946,Education,173720
1947,2365,video_1947,Music,141853
1948,1735,video_1948,Gaming,138156
1949,3630,video_1949,News,158751
1950,1824,video_1950,Entertainment,877342
1951,3599,video_1951,News,234447
1952,1580,video_1952,Entertainment,710393
1953,3473,video_1953,Music,420715
1954,681,video_1954,Entertainment,686941
1955,1334,video_1955,Gaming,1044
1956,2543,video_1956,Entertainment,618381
1957,556,video_1957,Education,271358
1958,610,video_1958,Gaming,826378
1959,3845,video_1959,Music,739126
1960,2157,video_1960,Gaming,209020
1961,3867,video_1961,Education,256905
1962,372,video_1962,Music,294840
1963,2903,video_1963,News,628475
1964,616,video_1964,Education,992891
1965,2816,video_1965,Music,793439
1966,1915,video_1966,Entertainment,255135
1967,2254,video_1967,Gaming,159286
1968,847,video_1968,Music,811541
1969,43,video_1969,Gaming,347090
1970,865,video_1970,Entertainment,836773
1971,1269,video_1971,Music,691185
1972,3359,video_1972,News,805528
1973,1379,video_1973,Education,399363
1974,785,video_1974,Music,291011
1975,476,video_1975,Entertainment,278591
1976,83,video_1976,Music,102163
1977,1134,video_1977,Gaming,548490
1978,2238,video_1978,Music,528651
1979,800,video_1979,News,370829
1980,936,video_1980,Music,67538
1981,3981,video_1981,Education,96459
1982,2299,video_1982,Music,423856
1983,3796,video_1983,Gaming,654639
1984,2339,video_1984,Music,494187
1985,1669,video_1985,News,469042
1986,3273,video_1986,Entertainment,457085
1987,3869,video_1987,Music,696303
1988,326,video_1988,Music,27790
1989,1535,video_1989,Education,527382
1990,3481,video_1990,News,103633
1991,3679,video_1991,Entertainment,67646
1992,3862,video_1992,Gaming,400693
1993,1986,video_1993,Music,340816
1994,1965,video_1994,Entertainment,550855
1995,837,video_1995,Gaming,770978
1996,508,video_1996,News,655508
1997,2779,video_1997,News,168150
1998,3673,video_1998,Entertainment,509182
1999,2120,video_1999,Gaming,513772
2000,1271,video_2000,News,834138
2001,641,video_2001,Entertainment,999178
2002,3796,video_2002,News,884644
2003,2988,video_2003,News,597802
2004,1879,video_2004,News,879677
2005,608,video_2005,Education,704682
2006,3659,video_2006,Gaming,572503
2007,1959,video_2007,Entertainment,876138
2008,566,video_2008,Entertainment,565035
2009,1368,video_2009,Gaming,54707
2010,3997,video_2010,Gaming,450726
2011,2102,video_2011,Gaming,22096
2012,1754,video_2012,Gaming,972525
2013,2576,video_2013,Music,83797
2014,2659,video_2014,Entertainment,308266
2015,3604,video_2015,Music,826680
2016,1582,video_2016,News,592152
2017,1987,video_2017,News,878433
2018,2241,video_2018,Entertainment,352968
2019,3967,video_2019,News,911298
2020,2106,video_2020,Gaming,239290
2021,3509,video_2021,Music,8988
2022,3183,video_2022,Gaming,744126
2023,129,video_2023,News,956763
2024,1873,video_2024,Music,435513
2025,706,video_2025,Gaming,221532
2026,3997,video_2026,Entertainment,361185
2027,852,video_2027,Gaming,942078
2028,3398,video_2028,News,279577
2029,8,video_2029,Music,501716
2030,2077,video_2030,Entertainment,560743
2031,1136,video_2031,Music,230587
2032,2995,video_2032,Entertainment,654074
2033,3745,video_2033,Music,467219
2034,2179,video_2034,News,983862
2035,2236,video_2035,Entertainment,686605
2036,1699,video_2036,Education,773990
2037,2757,video_2037,Music,249534
2038,1499,video_2038,Music,889702
2039,3436,video_2039,Gaming,337919
2040,3276,video_2040,Entertainment,181026
2041,2260,video_2041,Education,592052
2042,1645,video_2042,News,500738
2043,276,video_2043,Gaming,610541
2044,3145,video_2044,Education,618004
2045,1703,video_2045,Entertainment,821817
2046,1796,video_2046,Education,256449
2047,243,video_2047,Music,410849
2048,3859,video_2048,Music,950228
2049,3174,video_2049,Gaming,571384
2050,3035,video_2050,Entertainment,309191
2051,2733,video_2051,Entertainment,421272
2052,171,video_2052,Education,837562
2053,653,video_2053,Gaming,451913
2054,1933,video_2054,Entertainment,828975
2055,2236,video_2055,Music,652732
2056,3513,video_2056,Education,229785
2057,1110,video_2057,News,327708
2058,1500,video_2058,Music,652407
2059,2100,video_2059,Gaming,135124
2060,2159,video_2060,Entertainment,974484
2061,1973,video_2061,Music,183373
2062,2925,video_2062,News,644842
2063,3926,video_2063,News,124544
2064,1067,video_2064,Gaming,374419
2065,2259,video_2065,Music,304704
2066,2036,video_2066,Education,153968
2067,3272,video_2067,Music,162918
2068,3882,video_2068,News,480101
2069,858,video_2069,Gaming,115
2070,3824,video_2070,Gaming,836289
2071,2675,video_2071,Education,157129
2072,1050,video_2072,Gaming,605929
2073,3991,video_2073,Gaming,545680
2074,299,video_2074,Gaming,384938
2075,3149,video_2075,Gaming,163048
2076,924,video_2076,Gaming,716187
2077,137,video_2077,News,47146
2078,1044,video_2078,Music,539205
2079,2488,video_2079,Entertainment,9859
2080,211,video_2080,Gaming,179604
2081,2800,video_2081,Entertainment,268656
2082,1575,video_2082,Entertainment,451073
2083,2483,video_2083,News,282748
2084,780,video_2084,Gaming,370744
2085,1231,video_2085,Entertainment,270751
2086,2487,video_2086,Gaming,21150
2087,1803,video_2087,Education,398136
2088,2714,video_2088,Education,925439
2089,1066,video_2089,Education,486483
2090,411,video_2090,Entertainment,100253
2091,3595,video_2091,Education,800119
2092,2854,video_2092,News,231429
2093,2658,video_2093,News,582120
2094,427,video_2094,Entertainment,576309
2095,3347,video_2095,Gaming,438815
2096,1472,video_2096,Music,642122
2097,2950,video_2097,Gaming,916636
2098,942,video_2098,Gaming,138012
2099,1908,video_2099,Gaming,496686
2100,742,video_2100,Gaming,982681
2101,1393,video_2101,Music,555828
2102,1244,video_2102,Education,559571
2103,1601,video_2103,Gaming,882704
2104,3939,video_2104,News,657849
2105,1256,video_2105,Entertainment,972680
2106,328,video_2106,Entertainment,638903
2107,1467,video_2107,News,385427
2108,2100,video_2108,Gaming,328543
2109,3958,video_2109,Music,744921
2110,1967,video_2110,Education,639891
2111,376,video_2111,Entertainment,39123
2112,263,video_2112,Education,181201
2113,267,video_2113,Music,302185
2114,2407,video_2114,Entertainment,447266
2115,3389,video_2115,Education,908209
2116,3396,video_2116,Music,742419
2117,1945,video_2117,Education,76154
2118,3980,video_2118,Gaming,327607
2119,3738,video_2119,Music,501872
2120,1894,video_2120,Education,586130
2121,1902,video_2121,Gaming,491212
2122,2700,video_2122,Gaming,569603
2123,3635,video_2123,Music,834389
2124,1653,video_2124,News,842008
2125,1445,video_2125,Entertainment,159345
2126,46,video_2126,Music,402711
2127,3893,video_2127,Gaming,846300
2128,600,video_2128,Gaming,241543
2129,720,video_2129,Music,478059
2130,1913,video_2130,News,103691
2131,1293,video_2131,Entertainment,249145
2132,601,video_2132,Education,570617
2133,381,video_2133,Music,944243
2134,118,video_2134,Entertainment,898238
2135,3638,video_2135,Entertainment,62683
2136,2164,video_2136,Gaming,256031
2137,3702,video_2137,Education,160096
2138,260,video_2138,Music,650399
2139,1099,video_2139,Gaming,466285
2140,1504,video_2140,Gaming,292348
2141,2353,video_2141,News,765048
2142,2055,video_2142,Entertainment,824126
2143,366,video_2143,Music,265908
2144,1658,video_2144,Music,797060
2145,2571,video_2145,Music,683650
2146,3420,video_2146,Gaming,721493
2147,1462,video_2147,News,454477
2148,2025,video_2148,Education,728637
2149,3287,video_2149,Gaming,652792
2150,2477,video_2150,Education,987783
2151,791,video_2151,News,201764
2152,3570,video_2152,Entertainment,295143
2153,3612,video_2153,Music,857511
2154,747,video_2154,Education,541629
2155,2415,video_2155,Gaming,832743
2156,313,video_2156,Education,587860
2157,538,video_2157,Entertainment,205420
2158,921,video_2158,Music,991361
2159,1078,video_2159,Education,31446
2160,3613,video_2160,Entertainment,605584
2161,1491,video_2161,Gaming,366695
2162,2913,video_2162,News,732584
2163,3236,video_2163,Gaming,889440
2164,2830,video_2164,Music,435536
2165,2382,video_2165,Gaming,149114
2166,3619,video_2166,Gaming,835699
2167,798,video_2167,Gaming,822905
2168,348,video_2168,Gaming,853675
2169,273,video_2169,Music,645011
2170,3011,video_2170,Entertainment,896545
2171,720,video_2171,Education,2116
2172,1774,video_2172,News,855642
2173,3486,video_2173,Education,523295
2174,2548,video_2174,Education,963913
2175,3165,video_2175,News,531662
2176,685,video_2176,Music,15848
2177,2127,video_2177,News,413491
2178,622,video_2178,Music,498026
2179,2040,video_2179,Education,536214
2180,3289,video_2180,Music,869540
2181,947,video_2181,Entertainment,653676
2182,2406,video_2182,News,427445
2183,2666,video_2183,Entertainment,201181
2184,507,video_2184,Education,775442
2185,1583,video_2185,News,416806
2186,3253,video_2186,Education,892155
2187,2624,video_2187,Entertainment,172607
2188,3318,video_2188,Education,730477
2189,244,video_2189,News,926124
2190,506,video_2190,News,520240
2191,422,video_2191,Education,223123
2192,3392,video_2192,News,345350
2193,3159,video_2193,News,717337
2194,2265,video_2194,Education,937402
2195,3562,video_2195,Entertainment,316882
2196,3591,video_2196,News,69172
2197,3350,video_2197,News,67409
2198,1873,video_2198,News,161066
2199,3794,video_2199,News,980567
2200,3057,video_2200,Education,501875
2201,1193,video_2201,Entertainment,386968
2202,330,video_2202,Entertainment,185739
2203,650,video_2203,Music,914375
2204,1465,video_2204,News,559714
2205,391,video_2205,News,710519
2206,1520,video_2206,Music,791611
2207,381,video_2207,Entertainment,943442
2208,3378,video_2208,Gaming,383656
2209,742,video_2209,Gaming,611728
2210,2011,video_2210,Entertainment,964713
2211,820,video_2211,News,871743
2212,673,video_2212,Gaming,418910
2213,2561,video_2213,Education,304993
2214,1772,video_2214,Education,691752
2215,2997,video_2215,Music,642580
2216,1212,video_2216,Entertainment,861066
2217,930,video_2217,Entertainment,251849
2218,1540,video_2218,Gaming,865765
2219,913,video_2219,News,576206
2220,644,video_2220,Entertainment,898442
2221,427,video_2221,Gaming,537817
2222,502,video_2222,Gaming,582136
2223,730,video_2223,Entertainment,573195
2224,1284,video_2224,Gaming,269384
2225,3585,video_2225,Music,325470
2226,2119,video_2226,Music,762549
2227,2526,video_2227,Entertainment,408217
2228,3250,video_2228,News,875347
2229,457,video_2229,Music,815057
2230,2237,video_2230,Music,282735
2231,291,video_2231,Entertainment,199988
2232,3592,video_2232,Education,166152
2233,3837,video_2233,Gaming,506833
2234,920,video_2234,Music,226697
2235,2340,video_2235,Education,8178
2236,1970,video_2236,News,616042
2237,756,video_2237,Education,129201
2238,1659,video_2238,Entertainment,482837
2239,1835,video_2239,News,442020
2240,1307,video_2240,News,541385
2241,1568,video_2241,Education,473126
2242,1870,video_2242,Entertainment,656328
2243,377,video_2243,Music,508815
2244,3730,video_2244,Education,419714
2245,1180,video_2245,Music,212750
2246,508,video_2246,Education,359600
2247,1437,video_2247,Music,375955
2248,2576,video_2248,Education,807778
2249,3427,video_2249,News,151733
2250,559,video_2250,Gaming,933858
2251,3835,video_2251,News,34612
2252,3259,video_2252,Music,225326
2253,3103,video_2253,Entertainment,208567
2254,2308,video_2254,News,844397
2255,421,video_2255,Gaming,941184
2256,1553,video_2256,Music,464275
2257,3623,video_2257,News,889925
2258,304,video_2258,Education,596532
2259,942,video_2259,Entertainment,697945
2260,3111,video_2260,Music,968225
2261,3561,video_2261,News,117463
2262,3716,video_2262,Music,312909
2263,2590,video_2263,Education,725872
2264,3742,video_2264,Gaming,181775
2265,1302,video_2265,News,152210
2266,3275,video_2266,Music,617930
2267,1090,video_2267,Music,887843
2268,2156,video_2268,Music,489662
2269,2316,video_2269,Gaming,800857
2270,2270,video_2270,Music,167064
2271,1828,video_2271,Entertainment,395069
2272,1554,video_2272,Entertainment,673456
2273,3162,video_2273,Music,855343
2274,693,video_2274,Entertainment,729743
2275,255,video_2275,News,962815
2276,1479,video_2276,Entertainment,116837
2277,2301,video_2277,Music,456136
2278,257,video_2278,Education,263068
2279,2431,video_2279,News,407196
2280,442,video_2280,Gaming,764805
2281,1882,video_2281,Music,642106
2282,2647,video_2282,Gaming,328861
2283,1114,video_2283,Education,273761
2284,3821,video_2284,Gaming,677143
2285,2438,video_2285,Music,410192
2286,582,video_2286,Music,365312
2287,3116,video_2287,Education,973958
2288,1736,video_2288,Music,467118
2289,3736,video_2289,Education,732179
2290,2646,video_2290,Education,773508
2291,19,video_2291,Music,778710
2292,1125,video_2292,Entertainment,479918
2293,3986,video_2293,Education,901548
2294,2655,video_2294,Music,209585
2295,3838,video_2295,Entertainment,272226
2296,1381,video_2296,Education,992108
2297,1566,video_2297,Entertainment,419914
2298,3833,video_2298,News,145811
2299,2081,video_2299,News,594598
2300,1994,video_2300,Entertainment,594240
2301,3301,video_2301,Education,900150
2302,1548,video_2302,Music,779527
2303,3702,video_2303,Gaming,9795
2304,862,video_2304,Music,48682
2305,155,video_2305,Gaming,293338
2306,3495,video_2306,Gaming,716095
2307,905,video_2307,Education,284431
2308,1270,video_2308,Entertainment,904545
2309,405,video_2309,Music,653109
2310,844,video_2310,Entertainment,631071
2311,1783,video_2311,News,787746
2312,1565,video_2312,Education,810472
2313,1185,video_2313,Education,519482
2314,747,video_2314,News,568794
2315,1726,video_2315,Music,961085
2316,3189,video_2316,News,147149
2317,271,video_2317,Music,438155
2318,770,video_2318,Gaming,451190
2319,1716,video_2319,Education,844946
2320,1511,video_2320,Music,363684
2321,3957,video_2321,Entertainment,943142
2322,172,video_2322,Entertainment,236094
2323,274,video_2323,Education,890101
2324,2307,video_2324,News,711701
2325,1159,video_2325,News,204673
2326,1707,video_2326,Music,730593
2327,3794,video_2327,News,60581
2328,1772,video_2328,Education,762472
2329,422,video_2329,Music,289984
2330,1445,video_2330,Gaming,849860
2331,1210,video_2331,News,989709
2332,2412,video_2332,News,968247
2333,3679,video_2333,Music,496833
2334,2426,video_2334,Entertainment,274125
2335,3595,video_2335,News,299240
2336,580,video_2336,Education,687637
2337,891,video_2337,News,646584
2338,722,video_2338,Gaming,561565
2339,3268,video_2339,News,66226
2340,881,video_2340,Entertainment,318775
2341,1122,video_2341,News,26219
2342,2653,video_2342,Music,642132
2343,2008,video_2343,News,116994
2344,2070,video_2344,Entertainment,159087
2345,1474,video_2345,Music,396024
2346,3244,video_2346,Education,432065
2347,383,video_2347,Music,45089
2348,2182,video_2348,Gaming,808638
2349,1450,video_2349,Music,803663
2350,3097,video_2350,Education,833085
2351,2551,video_2351,News,975748
2352,3257,video_2352,Music,6653
2353,3157,video_2353,Music,542269
2354,1591,video_2354,Music,1479
2355,1787,video_2355,Music,353035
2356,144,video_2356,Education,367908
2357,1887,video_2357,Entertainment,69406
2358,3982,video_2358,Entertainment,413042
2359,1703,video_2359,Music,243925
2360,1436,video_2360,Education,926692
2361,224,video_2361,Education,427630
2362,220,video_2362,Music,511130
2363,179,video_2363,Gaming,972645
2364,1655,video_2364,Music,628900
2365,433,video_2365,Gaming,278594
2366,265,video_2366,Music,500495
2367,954,video_2367,Gaming,99699
2368,429,video_2368,Gaming,605785
2369,3734,video_2369,Music,341753
2370,2464,video_2370,Gaming,542157
2371,3525,video_2371,News,702709
2372,2775,video_2372,Entertainment,625972
2373,2245,video_2373,Education,308609
2374,1578,video_2374,Gaming,312429
2375,3125,video_2375,Gaming,658246
2376,480,video_2376,Education,755997
2377,3515,video_2377,Gaming,126625
2378,1354,video_2378,Education,394936
2379,3323,video_2379,Music,560691
2380,3879,video_2380,News,19689
2381,890,video_2381,News,265126
2382,3855,video_2382,Entertainment,979852
2383,925,video_2383,Gaming,180494
2384,2171,video_2384,Entertainment,653624
2385,1903,video_2385,Music,417840
2386,1411,video_2386,News,796277
2387,1363,video_2387,Music,15961
2388,778,video_2388,Music,616095
2389,2396,video_2389,Gaming,316505
2390,29,video_2390,Music,779431
2391,3023,video_2391,News,658297
2392,35,video_2392,Entertainment,336379
2393,3590,video_2393,News,999051
2394,1420,video_2394,Gaming,578768
2395,2671,video_2395,News,872621
2396,3366,video_2396,Education,629413
2397,589,video_2397,Entertainment,705291
2398,3421,video_2398,Education,220521
2399,3219,video_2399,Education,955859
2400,3139,video_2400,Gaming,244597
2401,904,video_2401,Music,684980
2402,2568,video_2402,Education,422857
2403,2170,video_2403,News,983376
2404,340,video_2404,Music,944954
2405,175,video_2405,News,44497
2406,1924,video_2406,News,863617
2407,1715,video_2407,Music,850397
2408,597,video_2408,Music,842488
2409,451,video_2409,News,420769
2410,557,video_2410,Gaming,455661
2411,1160,video_2411,Entertainment,887259
2412,3927,video_2412,Entertainment,406222
2413,3088,video_2413,Gaming,277232
2414,1357,video_2414,Music,158895
2415,3267,video_2415,News,558188
2416,3568,video_2416,Entertainment,956711
2417,2057,video_2417,News,158602
2418,3900,video_2418,Gaming,425851
2419,2382,video_2419,News,199648
2420,3405,video_2420,Gaming,257753
2421,1017,video_2421,Music,873861
2422,2375,video_2422,Gaming,995402
2423,2063,video_2423,Gaming,576672
2424,839,video_2424,Entertainment,580620
2425,1638,video_2425,News,44520
2426,226,video_2426,Entertainment,824242
2427,3497,video_2427,Education,465813
2428,1814,video_2428,Gaming,616423
2429,3480,video_2429,Education,433814
2430,2161,video_2430,Entertainment,817815
2431,2021,video_2431,News,197341
2432,1452,video_2432,Entertainment,989962
2433,2049,video_2433,News,717917
2434,2314,video_2434,News,249963
2435,1515,video_2435,Music,26068
2436,1232,video_2436,Gaming,62608
2437,1646,video_2437,Entertainment,760251
2438,1736,video_2438,News,718680
2439,3000,video_2439,Entertainment,375679
2440,3441,video_2440,Entertainment,85466
2441,306,video_2441,News,530126
2442,2060,video_2442,Education,3198
2443,3417,video_2443,Gaming,95524
2444,3537,video_2444,Gaming,729093
2445,1724,video_2445,Music,603060
2446,1690,video_2446,Music,300488
2447,1518,video_2447,Music,663713
2448,1392,video_2448,Gaming,840865
2449,3918,video_2449,Education,125449
2450,2985,video_2450,Gaming,575357
2451,420,video_2451,Gaming,615132
2452,2937,video_2452,Gaming,201595
2453,3863,video_2453,Gaming,117386
2454,2219,video_2454,Education,962015
2455,134,video_2455,Music,75128
2456,2031,video_2456,Entertainment,821953
2457,3013,video_2457,Music,919058
2458,1451,video_2458,Music,935126
2459,3097,video_2459,Entertainment,38675
2460,1554,video_2460,Gaming,527580
2461,3262,video_2461,Education,635504
2462,1165,video_2462,Education,448584
2463,3627,video_2463,Music,914406
2464,1870,video_2464,Entertainment,605699
2465,1820,video_2465,News,928006
2466,2706,video_2466,Gaming,996214
2467,3387,video_2467,Music,605169
2468,3516,video_2468,Education,560915
2469,1343,video_2469,Entertainment,576569
2470,1465,video_2470,Entertainment,615860
2471,3164,video_2471,Music,944606
2472,2227,video_2472,News,605607
2473,1080,video_2473,Education,930064
2474,1179,video_2474,Music,119883
2475,1696,video_2475,News,161654
2476,111,video_2476,Entertainment,934051
2477,2185,video_2477,Gaming,179400
2478,2280,video_2478,Education,607653
2479,3040,video_2479,Education,50226
2480,468,video_2480,News,807077
2481,2780,video_2481,Music,55214
2482,2529,video_2482,Entertainment,355984
2483,3140,video_2483,News,206522
2484,814,video_2484,Gaming,713261
2485,1273,video_2485,Gaming,800422
2486,994,video_2486,Gaming,121384
2487,2032,video_2487,News,314726
2488,323,video_2488,Entertainment,194569
2489,2970,video_2489,Education,919344
2490,904,video_2490,Music,947725
2491,1542,video_2491,Education,142390
2492,2000,video_2492,Entertainment,333835
2493,1816,video_2493,Education,612629
2494,3504,video_2494,News,821254
2495,3559,video_2495,Gaming,835963
2496,2654,video_2496,Entertainment,182715
2497,2477,video_2497,Entertainment,304244
2498,3341,video_2498,Education,858507
2499,3781,video_2499,News,555309
2500,3609,video_2500,Education,885797
