transaction_id,user_id,amount,transaction_type,merchant
1526,1812,911.37,Credit,Zomato
1527,1362,507.79,Debit,Uber
1528,2722,276.32,Credit,Flipkart
1529,2039,602.48,Debit,Uber
1530,2485,209.65,Debit,Flipkart
1531,704,83.65,Debit,Flipkart
1532,663,30.7,Credit,Uber
1533,365,952.01,Debit,Zomato
1534,923,727.36,Credit,Swiggy
1535,2161,801.95,Debit,Uber
1536,3857,981.11,Credit,Zomato
1537,176,932.31,Debit,Flipkart
1538,1173,739.54,Debit,Amazon
1539,1202,697.05,Credit,Swiggy
1540,936,343.48,Debit,Zomato
1541,382,112.98,Credit,Swiggy
1542,3295,577.99,Debit,Amazon
1543,1283,580.49,Debit,Amazon
1544,3857,952.71,Credit,Amazon
1545,1213,448.15,Credit,Uber
1546,306,693.9,Credit,Swiggy
1547,1402,579.22,Debit,Uber
1548,602,184.99,Credit,Amazon
1549,2391,596.14,Credit,Zomato
1550,3846,544.72,Debit,Amazon
1551,2204,498.97,Credit,Uber
1552,712,518.29,Credit,Amazon
1553,3127,172.35,Debit,Amazon
1554,3838,468.84,Debit,Uber
1555,1466,609.6,Debit,Uber
1556,3757,494.55,Debit,Zomato
1557,3272,493.8,Debit,Uber
1558,403,86.74,Credit,Zomato
1559,614,198.87,Debit,Flipkart
1560,2845,327.76,Debit,Flipkart
1561,3735,425.15,Debit,Uber
1562,2671,598.0,Credit,Amazon
1563,4000,864.71,Credit,Swiggy
1564,1802,167.57,Credit,Amazon
1565,2651,24.94,Credit,Uber
1566,177,454.74,Debit,Zomato
1567,449,437.78,Debit,Amazon
1568,743,556.38,Debit,Flipkart
1569,1565,834.89,Credit,Uber
1570,1979,804.34,Debit,Amazon
1571,2349,109.04,Credit,Amazon
1572,2755,934.66,Credit,Zomato
1573,307,119.31,Credit,Zomato
1574,751,638.22,Debit,Zomato
1575,869,675.68,Debit,Swiggy
1576,3968,683.08,Debit,Uber
1577,3339,272.7,Debit,Uber
1578,214,337.04,Credit,Flipkart
1579,1618,553.19,Debit,Flipkart
1580,1664,207.59,Credit,Uber
1581,2531,30.11,Credit,Amazon
1582,3334,566.52,Credit,Uber
1583,3139,470.63,Credit,Swiggy
1584,1598,660.16,Credit,Flipkart
1585,2181,155.23,Credit,Flipkart
1586,1673,842.52,Credit,Flipkart
1587,3612,154.76,Debit,Uber
1588,512,892.43,Debit,Flipkart
1589,2259,455.03,Credit,Flipkart
1590,3036,554.31,Debit,Uber
1591,987,897.62,Debit,Amazon
1592,2765,306.91,Debit,Flipkart
1593,253,190.01,Debit,Flipkart
1594,38,451.29,Credit,Flipkart
1595,3115,251.92,Debit,Swiggy
1596,629,532.57,Credit,Uber
1597,3477,282.51,Credit,Flipkart
1598,987,865.84,Debit,Swiggy
1599,1726,611.25,Debit,Amazon
1600,2094,10.24,Credit,Amazon
1601,1478,807.42,Credit,Swiggy
1602,1702,336.91,Debit,Amazon
1603,305,327.01,Debit,Zomato
1604,1739,389.23,Credit,Amazon
1605,2281,633.96,Debit,Zomato
1606,245,447.64,Credit,Swiggy
1607,1745,632.35,Credit,Zomato
1608,2808,155.31,Credit,Amazon
1609,3367,970.46,Credit,Flipkart
1610,2887,732.31,Debit,Zomato
1611,3455,257.71,Credit,Amazon
1612,2206,726.93,Credit,Flipkart
1613,3477,579.28,Debit,Swiggy
1614,1025,118.1,Debit,Swiggy
1615,217,186.41,Credit,Uber
1616,2976,50.9,Debit,Swiggy
1617,507,811.15,Debit,Uber
1618,761,556.19,Credit,Swiggy
1619,2952,323.58,Debit,Swiggy
1620,2629,135.08,Debit,Swiggy
1621,1054,489.21,Debit,Uber
1622,2675,530.01,Debit,Uber
1623,2568,704.93,Debit,Zomato
1624,1905,970.24,Credit,Amazon
1625,275,440.6,Debit,Amazon
1626,492,411.97,Credit,Amazon
1627,827,376.23,Credit,Swiggy
1628,951,828.65,Debit,Amazon
1629,2974,164.75,Debit,Uber
1630,2895,350.37,Debit,Zomato
1631,3108,727.72,Debit,Flipkart
1632,3383,25.54,Debit,Zomato
1633,3116,296.49,Debit,Amazon
1634,1179,645.03,Debit,Amazon
1635,1101,194.09,Debit,Uber
1636,3662,309.68,Debit,Zomato
1637,1637,491.18,Debit,Uber
1638,3510,427.8,Debit,Uber
1639,1456,114.97,Debit,Flipkart
1640,3614,938.85,Credit,Uber
1641,39,53.85,Debit,Uber
1642,2287,752.25,Credit,Flipkart
1643,3085,80.71,Credit,Swiggy
1644,2170,472.62,Debit,Swiggy
1645,144,183.66,Credit,Flipkart
1646,2732,149.69,Debit,Uber
1647,2503,134.64,Debit,Amazon
1648,2416,458.26,Credit,Zomato
1649,759,520.33,Debit,Amazon
1650,247,142.05,Credit,Amazon
1651,2971,979.6,Credit,Uber
1652,3117,265.19,Debit,Zomato
1653,765,464.25,Credit,Zomato
1654,2423,224.11,Credit,Swiggy
1655,1315,498.98,Debit,Flipkart
1656,207,758.46,Credit,Uber
1657,3996,525.89,Debit,Zomato
1658,2019,292.79,Debit,Uber
1659,2567,255.91,Debit,Swiggy
1660,2290,761.35,Debit,Amazon
1661,3694,127.06,Credit,Zomato
1662,3186,376.27,Debit,Swiggy
1663,2867,159.97,Credit,Uber
1664,2350,265.4,Credit,Swiggy
1665,3348,161.16,Debit,Swiggy
1666,3168,887.9,Debit,Swiggy
1667,1318,734.59,Debit,Swiggy
1668,701,565.32,Credit,Swiggy
1669,3432,232.18,Debit,Swiggy
1670,288,515.12,Credit,Flipkart
1671,2202,525.62,Debit,Uber
1672,1594,594.5,Debit,Amazon
1673,2471,69.48,Credit,Uber
1674,3988,973.17,Credit,Zomato
1675,850,470.78,Debit,Zomato
1676,50,927.27,Debit,Uber
1677,1231,19.71,Debit,Swiggy
1678,2612,255.08,Credit,Flipkart
1679,2902,112.96,Debit,Amazon
1680,2931,771.92,Debit,Swiggy
1681,2710,326.92,Credit,Uber
1682,2613,842.09,Debit,Uber
1683,2261,834.06,Credit,Flipkart
1684,3138,671.12,Credit,Flipkart
1685,3304,669.12,Debit,Uber
1686,1909,703.16,Debit,Swiggy
1687,2859,677.03,Credit,Swiggy
1688,2898,393.04,Credit,Swiggy
1689,1687,686.0,Debit,Amazon
1690,1741,898.43,Credit,Amazon
1691,1344,339.25,Credit,Swiggy
1692,1791,945.44,Debit,Uber
1693,3209,23.45,Credit,Flipkart
1694,2929,355.59,Credit,Zomato
1695,3719,140.78,Credit,Flipkart
1696,1961,135.35,Credit,Flipkart
1697,3638,817.28,Credit,Zomato
1698,1089,919.18,Credit,Swiggy
1699,3586,779.98,Debit,Flipkart
1700,1156,976.85,Debit,Zomato
1701,2382,224.17,Debit,Uber
1702,32,149.39,Debit,Uber
1703,868,525.5,Credit,Uber
1704,2946,830.75,Debit,Swiggy
1705,3944,49.44,Credit,Flipkart
1706,3570,995.61,Debit,Flipkart
1707,1267,606.22,Credit,Amazon
1708,1216,979.15,Debit,Uber
1709,1166,371.43,Credit,Swiggy
1710,1684,463.44,Debit,Zomato
1711,601,754.84,Debit,Swiggy
1712,2026,794.77,Debit,Flipkart
1713,1585,240.7,Debit,Uber
1714,3720,930.5,Debit,Amazon
1715,988,868.75,Credit,Swiggy
1716,1215,28.02,Debit,Amazon
1717,1966,137.28,Credit,Flipkart
1718,3221,501.14,Debit,Zomato
1719,2647,466.35,Debit,Swiggy
1720,1440,711.31,Debit,Flipkart
1721,520,98.81,Credit,Uber
1722,1759,648.41,Debit,Swiggy
1723,869,620.21,Debit,Amazon
1724,2064,241.28,Credit,Swiggy
1725,1832,546.97,Credit,Flipkart
1726,1130,229.99,Credit,Flipkart
1727,283,155.45,Credit,Amazon
1728,3176,577.4,Debit,Flipkart
1729,361,977.7,Credit,Swiggy
1730,3730,244.56,Credit,Amazon
1731,1059,361.78,Debit,Flipkart
1732,2161,264.01,Credit,Flipkart
1733,2356,273.8,Credit,Swiggy
1734,1935,410.15,Credit,Flipkart
1735,959,704.84,Debit,Swiggy
1736,1077,48.42,Credit,Uber
1737,3931,957.55,Credit,Swiggy
1738,1105,55.82,Credit,Zomato
1739,1640,882.44,Debit,Flipkart
1740,2882,895.43,Debit,Uber
1741,1393,529.24,Credit,Amazon
1742,2290,145.63,Debit,Zomato
1743,31,569.49,Credit,Amazon
1744,3901,632.35,Debit,Zomato
1745,704,859.18,Debit,Uber
1746,869,555.39,Credit,Uber
1747,1385,416.6,Credit,Uber
1748,233,839.91,Credit,Zomato
1749,3682,981.14,Debit,Swiggy
1750,1058,648.65,Credit,Amazon
1751,1267,875.64,Debit,Swiggy
1752,951,602.75,Debit,Swiggy
1753,59,692.89,Credit,Flipkart
1754,2819,691.29,Debit,Amazon
1755,3601,707.74,Debit,Zomato
1756,3150,327.8,Credit,Flipkart
1757,2766,579.9,Debit,Flipkart
1758,302,598.19,Debit,Uber
1759,3750,321.92,Credit,Zomato
1760,2851,356.35,Credit,Swiggy
1761,2945,764.62,Credit,Swiggy
1762,2046,586.9,Debit,Swiggy
1763,2160,157.72,Debit,Uber
1764,3485,839.26,Debit,Swiggy
1765,1924,884.28,Credit,Amazon
1766,317,471.48,Debit,Swiggy
1767,1889,216.82,Debit,Swiggy
1768,1169,948.13,Debit,Amazon
1769,2716,883.45,Credit,Uber
1770,690,251.94,Credit,Flipkart
1771,1882,104.64,Credit,Zomato
1772,3720,446.25,Debit,Uber
1773,1954,679.63,Debit,Swiggy
1774,3899,183.63,Credit,Flipkart
1775,18,518.08,Credit,Zomato
1776,3423,431.16,Debit,Zomato
1777,1179,891.65,Credit,Zomato
1778,3856,435.27,Debit,Amazon
1779,1530,538.44,Credit,Amazon
1780,778,955.73,Credit,Flipkart
1781,360,306.69,Credit,Swiggy
1782,332,296.1,Debit,Flipkart
1783,1942,801.6,Credit,Swiggy
1784,528,284.76,Debit,Uber
1785,2060,833.55,Credit,Zomato
1786,1099,104.58,Credit,Zomato
1787,212,120.15,Debit,Amazon
1788,1715,902.31,Debit,Uber
1789,2689,545.4,Credit,Uber
1790,2331,721.63,Debit,Swiggy
1791,3267,233.04,Credit,Uber
1792,2828,174.61,Debit,Amazon
1793,1054,836.6,Debit,Swiggy
1794,1033,365.04,Credit,Flipkart
1795,1333,460.48,Credit,Swiggy
1796,3517,37.69,Debit,Flipkart
1797,1334,392.02,Debit,Swiggy
1798,2725,772.73,Credit,Zomato
1799,2753,823.06,Debit,Flipkart
1800,2474,701.77,Debit,Amazon
1801,1841,695.26,Debit,Flipkart
1802,1796,511.18,Debit,Flipkart
1803,1728,542.95,Credit,Swiggy
1804,591,745.21,Credit,Zomato
1805,1715,254.83,Debit,Swiggy
1806,2139,239.2,Debit,Swiggy
1807,456,950.43,Credit,Zomato
1808,444,37.41,Debit,Swiggy
1809,3799,148.07,Debit,Zomato
1810,79,574.63,Debit,Amazon
1811,1499,740.46,Debit,Zomato
1812,927,542.51,Debit,Uber
1813,2151,361.51,Credit,Zomato
1814,623,978.2,Debit,Zomato
1815,1480,706.81,Debit,Uber
1816,3038,833.08,Debit,Zomato
1817,3386,49.84,Credit,Flipkart
1818,3319,243.56,Debit,Swiggy
1819,234,380.43,Debit,Swiggy
1820,1618,190.78,Credit,Amazon
1821,2692,82.17,Credit,Amazon
1822,2031,232.84,Credit,Uber
1823,3307,538.3,Credit,Flipkart
1824,2838,698.79,Debit,Amazon
1825,387,776.28,Debit,Swiggy
1826,2895,52.51,Debit,Amazon
1827,1635,433.71,Credit,Amazon
1828,38,130.99,Debit,Zomato
1829,1185,436.89,Credit,Amazon
1830,1486,439.64,Credit,Uber
1831,1968,503.23,Debit,Swiggy
1832,1473,893.9,Credit,Uber
1833,3189,807.04,Credit,Uber
1834,241,640.35,Debit,Flipkart
1835,1050,886.55,Debit,Zomato
1836,1672,681.68,Credit,Uber
1837,562,820.67,Debit,Flipkart
1838,2000,568.14,Debit,Swiggy
1839,806,529.97,Credit,Swiggy
1840,1930,726.86,Credit,Flipkart
1841,2346,29.49,Debit,Uber
1842,805,693.47,Debit,Uber
1843,2202,935.17,Credit,Zomato
1844,2780,716.8,Debit,Zomato
1845,1676,46.43,Credit,Swiggy
1846,2516,384.11,Credit,Zomato
1847,2097,811.49,Debit,Flipkart
1848,1678,959.02,Debit,Swiggy
1849,46,376.46,Debit,Uber
1850,3747,842.78,Debit,Swiggy
1851,3357,865.17,Debit,Amazon
1852,2828,132.05,Credit,Swiggy
1853,1652,847.33,Debit,Zomato
1854,82,331.01,Credit,Flipkart
1855,3116,597.31,Debit,Uber
1856,3778,543.57,Credit,Uber
1857,3842,666.42,Debit,Zomato
1858,3003,743.06,Debit,Zomato
1859,2321,446.47,Credit,Zomato
1860,2442,889.43,Debit,Amazon
1861,1810,811.4,Debit,Flipkart
1862,790,787.57,Credit,Amazon
1863,595,463.66,Credit,Zomato
1864,2106,47.2,Credit,Flipkart
1865,2613,497.33,Debit,Zomato
1866,1,899.46,Credit,Flipkart
1867,2264,198.55,Credit,Uber
1868,3389,982.77,Debit,Amazon
1869,3300,809.61,Debit,Zomato
1870,1497,712.73,Debit,Zomato
1871,3556,680.39,Debit,Swiggy
1872,766,591.16,Debit,Uber
1873,671,723.46,Debit,Zomato
1874,3359,427.69,Credit,Amazon
1875,2559,846.84,Credit,Uber
1876,1602,699.38,Debit,Zomato
1877,915,773.54,Credit,Amazon
1878,1845,794.56,Credit,Swiggy
1879,1996,101.15,Credit,Swiggy
1880,3530,65.08,Credit,Amazon
1881,95,802.98,Debit,Uber
1882,493,266.79,Debit,Amazon
1883,2813,586.15,Credit,Amazon
1884,3070,449.27,Debit,Swiggy
1885,150,31.82,Credit,Swiggy
1886,1047,49.88,Credit,Swiggy
1887,2804,828.85,Debit,Zomato
1888,1239,611.6,Credit,Zomato
1889,399,528.6,Debit,Flipkart
1890,2458,944.91,Debit,Zomato
1891,2179,181.38,Debit,Uber
1892,855,265.39,Debit,Uber
1893,2196,759.17,Debit,Swiggy
1894,381,777.48,Debit,Amazon
1895,3181,410.85,Debit,Swiggy
1896,552,951.47,Debit,Amazon
1897,3193,938.87,Debit,Swiggy
1898,295,22.29,Credit,Swiggy
1899,1144,180.6,Debit,Uber
1900,456,822.02,Credit,Amazon
1901,1554,341.86,Debit,Flipkart
1902,169,104.51,Credit,Flipkart
1903,710,787.15,Debit,Swiggy
1904,1947,460.04,Debit,Swiggy
1905,2020,497.49,Debit,Uber
1906,3215,194.51,Credit,Amazon
1907,2085,664.29,Credit,Swiggy
1908,1722,555.73,Debit,Flipkart
1909,1285,214.61,Credit,Amazon
1910,2279,346.93,Debit,Swiggy
1911,254,600.91,Credit,Amazon
1912,2377,925.62,Credit,Uber
1913,3975,921.17,Credit,Flipkart
1914,1321,295.03,Debit,Amazon
1915,3028,738.26,Credit,Flipkart
1916,2058,777.76,Credit,Swiggy
1917,2494,810.73,Debit,Zomato
1918,2970,575.05,Debit,Amazon
1919,2884,20.4,Credit,Flipkart
1920,3302,764.06,Credit,Amazon
1921,3608,115.53,Debit,Swiggy
1922,2126,125.7,Debit,Swiggy
1923,3497,609.57,Debit,Flipkart
1924,2241,983.69,Debit,Uber
1925,401,250.11,Debit,Amazon
1926,2157,649.35,Credit,Amazon
1927,2840,310.62,Debit,Swiggy
1928,1947,899.74,Debit,Amazon
1929,2311,597.58,Credit,Flipkart
1930,2377,215.4,Debit,Zomato
1931,363,269.51,Debit,Swiggy
1932,3939,438.16,Debit,Zomato
1933,3450,130.82,Credit,Amazon
1934,3852,87.95,Debit,Uber
1935,3413,683.26,Debit,Flipkart
1936,2307,413.09,Debit,Amazon
1937,1359,728.96,Debit,Flipkart
1938,85,118.96,Credit,Amazon
1939,1546,613.77,Credit,Amazon
1940,1825,448.87,Debit,Amazon
1941,3886,67.42,Debit,Swiggy
1942,3643,549.35,Debit,Zomato
1943,308,91.98,Debit,Uber
1944,262,829.44,Debit,Zomato
1945,1922,635.64,Debit,Zomato
1946,2845,561.4,Debit,Flipkart
1947,631,142.13,Credit,Swiggy
1948,680,294.58,Debit,Swiggy
1949,865,497.95,Credit,Amazon
1950,3773,636.95,Credit,Zomato
1951,3524,191.4,Debit,Uber
1952,3323,18.78,Credit,Flipkart
1953,2372,351.31,Credit,Swiggy
1954,2973,488.04,Credit,Amazon
1955,3301,192.59,Debit,Uber
1956,1726,497.24,Credit,Zomato
1957,1852,345.1,Credit,Uber
1958,3708,460.54,Debit,Swiggy
1959,3668,353.98,Debit,Flipkart
1960,3369,632.18,Credit,Zomato
1961,727,52.47,Debit,Flipkart
1962,1261,179.2,Debit,Uber
1963,3026,438.42,Credit,Uber
1964,1649,362.73,Credit,Amazon
1965,217,397.72,Credit,Zomato
1966,3905,805.72,Debit,Uber
1967,1270,887.47,Credit,Swiggy
1968,448,256.18,Credit,Swiggy
1969,3919,838.03,Debit,Flipkart
1970,319,464.2,Debit,Swiggy
1971,3042,281.08,Debit,Uber
1972,3504,985.6,Debit,Swiggy
1973,3476,826.55,Credit,Zomato
1974,1910,994.31,Credit,Flipkart
1975,2085,176.51,Credit,Zomato
1976,3648,152.4,Debit,Uber
1977,2779,508.34,Credit,Uber
1978,3414,642.26,Debit,Swiggy
1979,3059,179.35,Debit,Amazon
1980,3461,861.83,Debit,Amazon
1981,1058,536.69,Credit,Uber
1982,39,416.83,Debit,Uber
1983,1603,606.03,Credit,Flipkart
1984,2257,638.6,Credit,Uber
1985,830,52.36,Credit,Uber
1986,856,999.89,Debit,Flipkart
1987,3224,370.28,Credit,Zomato
1988,2947,70.93,Credit,Zomato
1989,3437,853.8,Debit,Flipkart
1990,3271,993.09,Credit,Flipkart
1991,2649,818.19,Debit,Zomato
1992,2808,853.36,Credit,Zomato
1993,1859,629.68,Debit,Zomato
1994,1103,923.1,Debit,Zomato
1995,1501,45.38,Debit,Swiggy
1996,2482,769.06,Debit,Flipkart
1997,1821,674.0,Debit,Amazon
1998,842,59.09,Credit,Swiggy
1999,2080,548.53,Credit,Amazon
2000,3159,519.91,Credit,Amazon
2001,3623,694.62,Credit,Uber
2002,2441,86.76,Debit,Flipkart
2003,3685,807.23,Debit,Swiggy
2004,3316,148.01,Credit,Flipkart
2005,1256,424.48,Debit,Zomato
2006,2958,882.48,Credit,Flipkart
2007,3652,564.93,Debit,Amazon
2008,2240,385.8,Debit,Zomato
2009,1940,57.72,Credit,Flipkart
2010,3612,675.55,Credit,Flipkart
2011,270,986.68,Debit,Amazon
2012,2786,912.68,Credit,Zomato
2013,2125,720.12,Credit,Amazon
2014,735,114.24,Credit,Flipkart
2015,884,247.05,Credit,Swiggy
2016,3239,194.98,Debit,Swiggy
2017,2332,361.91,Debit,Uber
2018,3776,243.16,Debit,Swiggy
2019,1113,252.0,Debit,Zomato
2020,2592,620.56,Credit,Uber
2021,649,325.52,Credit,Zomato
2022,1180,680.39,Credit,Swiggy
2023,2298,948.41,Debit,Swiggy
2024,2143,642.09,Debit,Flipkart
2025,17,754.14,Debit,Zomato
2026,117,754.06,Debit,Amazon
2027,983,337.4,Credit,Flipkart
2028,2381,24.81,Credit,Zomato
2029,1847,64.5,Credit,Uber
2030,1546,289.24,Debit,Zomato
2031,3152,692.65,Debit,Uber
2032,2694,907.62,Debit,Uber
2033,3504,959.21,Debit,Swiggy
2034,3275,35.59,Debit,Amazon
2035,2164,990.19,Debit,Zomato
2036,963,329.27,Credit,Amazon
2037,3292,844.53,Debit,Uber
2038,1277,188.49,Debit,Swiggy
2039,3241,72.27,Debit,Amazon
2040,847,384.57,Credit,Flipkart
2041,2364,860.34,Credit,Uber
2042,3789,228.62,Debit,Flipkart
2043,2858,162.42,Credit,Amazon
2044,372,910.71,Credit,Amazon
2045,2808,938.95,Credit,Amazon
2046,2925,22.42,Debit,Zomato
2047,3025,730.16,Credit,Uber
2048,1607,316.12,Credit,Uber
2049,156,380.96,Credit,Uber
2050,2662,474.41,Debit,Zomato
2051,3085,432.52,Credit,Amazon
2052,2556,519.82,Debit,Amazon
2053,465,586.54,Credit,Flipkart
2054,783,470.94,Debit,Zomato
2055,804,704.55,Debit,Swiggy
2056,220,721.42,Debit,Zomato
2057,2063,445.96,Debit,Flipkart
2058,1774,151.04,Debit,Flipkart
2059,117,644.23,Credit,Flipkart
2060,2379,775.23,Credit,Amazon
2061,2104,641.73,Credit,Swiggy
2062,1375,592.17,Debit,Flipkart
2063,3204,237.12,Debit,Uber
2064,2019,648.69,Debit,Amazon
2065,3298,341.51,Credit,Swiggy
2066,308,920.36,Debit,Uber
2067,3547,657.18,Debit,Swiggy
2068,3978,285.4,Debit,Swiggy
2069,222,478.2,Debit,Uber
2070,1197,848.12,Credit,Zomato
2071,3412,342.11,Debit,Swiggy
2072,797,530.19,Debit,Zomato
2073,1530,682.87,Debit,Swiggy
2074,3893,756.98,Debit,Uber
2075,3229,182.15,Credit,Swiggy
2076,151,569.5,Debit,Flipkart
2077,1721,913.08,Credit,Flipkart
2078,3250,968.68,Credit,Swiggy
2079,1557,659.58,Debit,Uber
2080,112,983.82,Debit,Uber
2081,683,575.03,Credit,Amazon
2082,1162,448.18,Debit,Uber
2083,3305,556.07,Debit,Zomato
2084,2380,124.56,Credit,Swiggy
2085,1566,407.7,Credit,Flipkart
2086,893,463.82,Credit,Uber
2087,1331,850.14,Credit,Flipkart
2088,161,761.06,Credit,Amazon
2089,1426,605.41,Credit,Swiggy
2090,3662,353.8,Debit,Uber
2091,278,195.16,Debit,Flipkart
2092,3392,354.29,Debit,Uber
2093,1557,683.01,Debit,Amazon
2094,2945,270.41,Debit,Flipkart
2095,497,432.62,Debit,Flipkart
2096,3435,392.9,Debit,Swiggy
2097,1396,767.93,Debit,Swiggy
2098,1916,884.95,Debit,Flipkart
2099,655,702.38,Credit,Swiggy
2100,3108,348.19,Credit,Flipkart
2101,303,438.85,Debit,Zomato
2102,438,151.92,Debit,Uber
2103,2774,176.42,Credit,Zomato
2104,3104,172.65,Credit,Zomato
2105,186,139.28,Credit,Uber
2106,3246,187.79,Debit,Flipkart
2107,1590,210.66,Credit,Flipkart
2108,673,120.73,Credit,Swiggy
2109,1274,643.86,Credit,Amazon
2110,1001,990.5,Debit,Flipkart
2111,3835,880.39,Credit,Uber
2112,2327,55.15,Debit,Amazon
2113,683,428.83,Credit,Uber
2114,1719,860.72,Credit,Uber
2115,3074,143.33,Debit,Uber
2116,3266,849.17,Credit,Amazon
2117,3238,596.77,Credit,Zomato
2118,3831,931.99,Credit,Uber
2119,3059,877.28,Debit,Swiggy
2120,925,680.26,Debit,Flipkart
2121,3828,661.24,Debit,Flipkart
2122,3182,221.03,Credit,Flipkart
2123,2428,125.59,Debit,Amazon
2124,2883,421.24,Credit,Swiggy
2125,999,194.71,Credit,Swiggy
2126,3655,111.39,Credit,Swiggy
2127,3748,309.3,Credit,Swiggy
2128,285,861.89,Credit,Swiggy
2129,3959,26.98,Credit,Zomato
2130,421,299.71,Credit,Swiggy
2131,2161,429.81,Credit,Swiggy
2132,3066,515.46,Debit,Amazon
2133,2276,189.76,Debit,Amazon
2134,1495,964.58,Credit,Swiggy
2135,3885,583.08,Debit,Zomato
2136,528,526.89,Debit,Swiggy
2137,2544,18.73,Debit,Swiggy
2138,31,490.86,Credit,Swiggy
2139,162,839.29,Debit,Uber
2140,1842,227.45,Credit,Zomato
2141,705,357.7,Debit,Flipkart
2142,722,30.37,Debit,Swiggy
2143,1402,977.16,Debit,Flipkart
2144,446,75.99,Credit,Zomato
2145,2792,899.24,Credit,Swiggy
2146,427,319.86,Credit,Flipkart
2147,3768,591.68,Credit,Flipkart
2148,2552,682.52,Credit,Zomato
2149,1551,149.42,Credit,Swiggy
2150,1968,449.32,Credit,Uber
2151,3889,332.21,Credit,Zomato
2152,721,66.04,Credit,Uber
2153,2732,834.86,Debit,Swiggy
2154,1802,54.72,Debit,Flipkart
2155,3604,656.73,Credit,Zomato
2156,2630,320.94,Debit,Zomato
2157,3592,200.21,Debit,Zomato
2158,1965,670.42,Credit,Amazon
2159,1058,578.79,Credit,Swiggy
2160,2045,322.1,Debit,Amazon
2161,736,517.83,Credit,Zomato
2162,2739,253.77,Debit,Zomato
2163,758,865.06,Credit,Uber
2164,3562,320.68,Debit,Amazon
2165,1796,252.7,Credit,Flipkart
2166,1644,754.32,Debit,Swiggy
2167,754,27.42,Debit,Flipkart
2168,3495,275.33,Debit,Flipkart
2169,3540,381.64,Debit,Swiggy
2170,24,883.42,Credit,Zomato
2171,1240,950.94,Debit,Uber
2172,55,719.31,Credit,Zomato
2173,3098,497.61,Debit,Zomato
2174,1305,644.22,Credit,Amazon
2175,2852,419.86,Debit,Flipkart
2176,2375,305.84,Credit,Flipkart
2177,970,951.18,Debit,Flipkart
2178,2234,124.24,Debit,Uber
2179,2543,352.93,Credit,Uber
2180,3084,900.1,Debit,Uber
2181,3713,725.91,Debit,Swiggy
2182,3956,38.81,Debit,Uber
2183,434,32.87,Debit,Amazon
2184,3993,521.35,Credit,Amazon
2185,208,489.41,Debit,Zomato
2186,133,448.56,Credit,Zomato
2187,1363,309.32,Credit,Zomato
2188,1220,986.77,Credit,Zomato
2189,1286,279.27,Credit,Amazon
2190,1306,495.14,Debit,Zomato
2191,369,410.84,Debit,Amazon
2192,3175,178.55,Credit,Uber
2193,3704,210.59,Debit,Uber
2194,1207,919.12,Debit,Swiggy
2195,2471,859.7,Credit,Zomato
2196,3081,207.05,Credit,Uber
2197,3629,876.91,Credit,Uber
2198,2292,217.09,Debit,Flipkart
2199,782,630.28,Credit,Flipkart
2200,2672,90.47,Credit,Amazon
2201,567,881.57,Debit,Swiggy
2202,3465,60.99,Debit,Flipkart
2203,527,559.39,Debit,Swiggy
2204,37,781.91,Debit,Uber
2205,178,125.67,Debit,Amazon
2206,639,410.44,Debit,Swiggy
2207,3701,51.53,Debit,Flipkart
2208,2900,685.93,Debit,Uber
2209,72,314.38,Credit,Zomato
2210,2400,563.8,Debit,Uber
2211,2671,933.4,Credit,Flipkart
2212,1173,312.8,Debit,Flipkart
2213,1721,58.14,Debit,Zomato
2214,105,678.87,Credit,Uber
2215,1683,788.97,Debit,Swiggy
2216,221,958.29,Credit,Swiggy
2217,1850,166.22,Debit,Uber
2218,863,398.22,Credit,Swiggy
2219,3446,845.7,Credit,Uber
2220,2566,808.8,Debit,Uber
2221,3332,628.55,Credit,Flipkart
2222,299,276.67,Credit,Amazon
2223,2909,291.19,Debit,Flipkart
2224,42,132.76,Debit,Swiggy
2225,771,922.64,Credit,Amazon
2226,2945,181.2,Debit,Uber
2227,2540,577.16,Credit,Swiggy
2228,1463,588.51,Credit,Zomato
2229,3855,375.91,Credit,Swiggy
2230,3119,358.99,Debit,Amazon
2231,2133,671.9,Debit,Amazon
2232,1710,394.41,Credit,Uber
2233,3130,262.56,Credit,Zomato
2234,991,405.14,Credit,Uber
2235,711,809.59,Debit,Zomato
2236,209,966.81,Credit,Zomato
2237,1272,639.59,Debit,Uber
2238,1235,784.28,Credit,Swiggy
2239,39,537.5,Credit,Flipkart
2240,1276,628.57,Credit,Zomato
2241,3715,988.21,Credit,Amazon
2242,2974,444.03,Debit,Uber
2243,1827,75.59,Debit,Swiggy
2244,762,957.44,Debit,Zomato
2245,1437,795.13,Debit,Swiggy
2246,2994,404.33,Debit,Uber
2247,1470,982.57,Credit,Amazon
2248,2100,352.08,Debit,Zomato
2249,374,378.4,Debit,Zomato
2250,3598,613.63,Debit,Swiggy
2251,931,281.6,Debit,Uber
2252,156,701.59,Credit,Flipkart
2253,1566,161.32,Credit,Zomato
2254,1114,116.95,Credit,Amazon
2255,3975,539.53,Debit,Zomato
2256,2727,559.94,Credit,Zomato
2257,2399,115.59,Credit,Flipkart
2258,2117,964.53,Debit,Flipkart
2259,3235,577.55,Debit,Uber
2260,1266,159.52,Debit,Zomato
2261,3567,318.33,Credit,Zomato
2262,3455,802.23,Debit,Swiggy
